node,degree,strength,entropy,entropy_norm,kappa,C_ent,valence_centered,arousal_raw,dominance_raw,x,y,radius,embedding_engine,n_local,local_edges,mean_degree_local,eta_local_raw,node_index,log_degree_raw,feature_kappa,feature_entropy_norm,feature_c_ent,feature_valence,feature_poincare_x,feature_poincare_y,feature_log_degree,feature_eta_local
quiet,2,0.1521335807050093,0.6739882212177343,0.9723594643683989,0.25,0.006910133907900268,0.3674999999999999,1.95,5.8,-0.45235479227903946,-0.14852359753324132,0.4761135548606332,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,312,0.6931471805599453,0.25,0.9723595,0.013820268,0.3675,-0.4523548,-0.1485236,-0.45952368,-0.72108763
race,1,0.13,-0.0,0.0,0.2,0.2,0.1100000000000001,5.2,4.56,-0.6777758856016736,-0.07585209432691688,0.6820071050340403,gensim_poincare,2,1,1.0,0.5,313,0.0,0.2,0.0,0.4,0.11,-0.67777586,-0.075852096,-1.0,-0.8172378
rain,4,0.6,1.264134087800758,0.9118799897444236,-0.020833500000000005,-0.0018358482336595506,0.395,3.29,4.25,0.3864384817298865,0.6878494791787689,0.7889686978380089,gensim_poincare,5,5,2.0,0.8,314,1.3862943611198906,-0.0208335,0.91188,-0.0036716964,0.395,0.3864385,0.68784946,0.080952615,-0.5057113
red,5,1.4198144712430425,1.4890079872521895,0.9251726803180785,-0.32583339999999994,-0.024381239984847387,0.1674999999999999,5.02,5.2,-0.12481679127090121,-0.523038457091624,0.5377252634756436,gensim_poincare,6,6,2.0,0.6666666666666666,315,1.6094379124341003,-0.3258334,0.9251727,-0.04876248,0.1675,-0.12481679,-0.52303845,0.25494713,-0.64416754
religion,3,0.5126262626262624,1.00868630102689,0.9181458385558017,0.2500003333333333,0.02046356764577006,0.1049999999999999,5.0,4.42,0.08592665898044222,-0.8100601429843074,0.8146047053481202,gensim_poincare,4,5,2.5,1.5625,316,1.0986122886681098,0.25000033,0.91814584,0.040927134,0.105,0.08592666,-0.81006014,-0.14336532,0.28608516
rich,2,0.666666666666667,0.6002414407455903,0.8659653498997097,0.05555550000000001,0.0074463620036466765,0.4575,6.81,6.83,0.562265345580737,-0.07809363898564685,0.5676626949968143,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,317,0.6931471805599453,0.0555555,0.86596537,0.014892724,0.4575,0.56226534,-0.07809364,-0.45952368,-0.72108763
right,1,0.85,-0.0,0.0,0.333333,0.333333,0.5800000000000001,5.0,7.16,0.4053453850053466,-0.4692338252953523,0.6200687574345621,gensim_poincare,2,1,1.0,0.5,318,0.0,0.333333,0.0,0.666666,0.58,0.40534538,-0.4692338,-1.0,-0.8172378
ring,3,0.33,0.971343023497711,0.8841545224979303,-0.30555566666666667,-0.035397242108463255,0.5225,4.43,5.44,-0.4572723123679998,-0.18498278676059776,0.4932713239750456,gensim_poincare,4,3,1.5,0.5625,319,1.0986122886681098,-0.30555567,0.8841545,-0.070794486,0.5225,-0.45727232,-0.18498279,-0.14336532,-0.75233644
river,1,0.23,-0.0,0.0,0.083333,0.083333,0.4299999999999999,4.22,4.89,0.2521805513225407,0.7053925313430773,0.7491152473017318,gensim_poincare,2,1,1.0,0.5,320,0.0,0.083333,0.0,0.166666,0.43,0.25218055,0.70539254,-1.0,-0.8172378
road,1,0.44000000000000006,-0.0,0.0,0.5,0.5,0.1474999999999999,3.81,6.0,0.19152345968013285,0.17734771280001616,0.2610238434381896,gensim_poincare,2,1,1.0,0.5,321,0.0,0.5,0.0,1.0,0.1475,0.19152346,0.17734772,-1.0,-0.8172378
rock,4,1.0807070707070707,0.9157871449434585,0.6606007862598949,-0.17152775,-0.05821638348460931,0.1799999999999999,3.14,5.26,-0.09264422515117662,0.7203765937851021,0.7263094308401123,gensim_poincare,5,6,2.4,1.152,322,1.3862943611198906,-0.17152774,0.6606008,-0.11643276,0.18,-0.09264422,0.7203766,0.080952615,-0.14018692
room,4,0.46363636363636357,1.2907974196355627,0.9311135180502483,-0.40104175,-0.027626355272471818,0.1374999999999999,3.1,5.71,-0.6659953330999244,-0.23962499628954284,0.7077922877212232,gensim_poincare,5,4,1.6,0.5120000000000001,323,1.3862943611198906,-0.40104175,0.93111354,-0.055252712,0.1375,-0.66599536,-0.23962499,0.080952615,-0.8047767
round,4,1.3457575757575757,1.2054575795696267,0.8695538360235567,-0.32847225,-0.042847944985211266,0.2224999999999999,2.5,4.78,-0.5107523805674559,-0.29616892434587266,0.5904100490366966,gensim_poincare,5,5,2.0,0.8,324,1.3862943611198906,-0.32847226,0.86955386,-0.08569589,0.2225,-0.5107524,-0.29616892,0.080952615,-0.5057113
rude,1,0.142857142857143,-0.0,0.0,0.5,0.5,-0.74,4.7,3.8,-0.13845968402693115,-0.40745908707067097,0.43034171507919405,gensim_poincare,2,1,1.0,0.5,325,0.0,0.5,0.0,1.0,-0.74,-0.13845968,-0.40745908,-1.0,-0.8172378
run,5,0.86,1.4437322860694684,0.8970413054865719,-0.2033334,-0.02093494141497668,0.3525,5.24,5.44,-0.6760621065283065,-0.08587380434585035,0.6814941541615163,gensim_poincare,6,5,1.6666666666666667,0.462962962962963,326,1.6094379124341003,-0.2033334,0.8970413,-0.041869882,0.3525,-0.6760621,-0.085873805,0.25494713,-0.8556979
sad,4,0.8213743791799754,1.236047315197006,0.891619665969419,-0.32291675,-0.034997825229069614,-0.725,3.49,3.84,-0.22952390079601528,-0.517568224203444,0.5661784945948808,gensim_poincare,5,4,1.6,0.5120000000000001,327,1.3862943611198906,-0.32291675,0.8916197,-0.06999565,-0.725,-0.2295239,-0.51756823,0.080952615,-0.8047767
same,2,0.47804123711340174,0.38523310867159694,0.555773895466752,0.0,0.0,0.0,5.0,5.0,-0.17835576463037783,-0.3402695866875811,0.3841798672515571,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,328,0.6931471805599453,0.0,0.5557739,0.0,0.0,-0.17835577,-0.3402696,-0.45952368,-0.72108763
sandwich,5,0.4539393939393942,1.517327967700661,0.9427688735167591,-0.010769200000000001,-0.0006163334473233181,0.5449999999999999,4.94,5.57,0.7368944385414237,0.27893144308022644,0.7879188812892465,gensim_poincare,6,8,2.6666666666666665,1.1851851851851851,329,1.6094379124341003,-0.0107692,0.9427689,-0.0012326669,0.545,0.7368944,0.27893144,0.25494713,-0.105726704
scary,1,0.09,-0.0,0.0,0.5,0.5,-0.5,5.35,3.7,-0.34695409529027693,-0.379048312873746,0.5138625961588641,gensim_poincare,2,1,1.0,0.5,330,0.0,0.5,0.0,1.0,-0.5,-0.3469541,-0.37904832,-1.0,-0.8172378
school,3,0.4423232323232327,1.014631203647302,0.9235571221193772,0.30555566666666667,0.023357554512732276,0.1025,4.57,5.88,0.36775677352635583,-0.3678461068616751,0.520149788818381,gensim_poincare,4,4,2.0,1.0,331,1.0986122886681098,0.30555567,0.9235571,0.04671511,0.1025,0.36775678,-0.3678461,-0.14336532,-0.298027
science,4,0.5008080808080808,1.2426100351123273,0.8963536677077076,-0.22916675,-0.023752293120844693,0.33,5.25,6.74,0.38989901593247345,-0.37292078599210693,0.5395286417328389,gensim_poincare,5,4,1.6,0.5120000000000001,332,1.3862943611198906,-0.22916675,0.89635366,-0.047504585,0.33,0.38989902,-0.37292078,0.080952615,-0.8047767
sea,1,0.81,-0.0,0.0,0.25,0.25,0.3899999999999999,2.8,5.22,0.2510987992647949,0.7043962477841743,0.7478132660528601,gensim_poincare,2,1,1.0,0.5,333,0.0,0.25,0.0,0.5,0.39,0.2510988,0.70439625,-1.0,-0.8172378
secret,1,0.0612244897959184,-0.0,0.0,0.5,0.5,0.0825,4.14,5.41,-0.44655665899300967,-0.15966124429655465,0.47424103852505556,gensim_poincare,2,1,1.0,0.5,334,0.0,0.5,0.0,1.0,0.0825,-0.44655666,-0.15966125,-1.0,-0.8172378
see,4,1.21,1.0708000083767548,0.7724189309345023,-0.12916675,-0.029395907052715872,0.3174999999999999,3.9,6.0,0.023017240519164154,-0.34891639707582695,0.34967477105089123,gensim_poincare,5,5,2.0,0.8,335,1.3862943611198906,-0.12916675,0.7724189,-0.058791813,0.3175,0.02301724,-0.3489164,0.080952615,-0.5057113
sex,3,0.2680412371134019,1.0798753311904068,0.9829448863161557,-0.18055566666666667,-0.0030793974212622913,0.4325000000000001,7.6,6.17,0.10888820582910723,-0.5253343495606809,0.5365005314042343,gensim_poincare,4,3,1.5,0.5625,336,1.0986122886681098,-0.18055567,0.9829449,-0.0061587947,0.4325,0.10888821,-0.52533436,-0.14336532,-0.75233644
sexy,1,0.173469387755102,-0.0,0.0,0.111111,0.111111,0.605,6.8,6.0,0.5476409735239586,0.5974653190953451,0.8104785274169647,gensim_poincare,2,1,1.0,0.5,337,0.0,0.111111,0.0,0.222222,0.605,0.547641,0.59746534,-1.0,-0.8172378
sharp,2,0.5828282828282829,0.3315087883110007,0.4782660849073899,0.25,0.13043347877315253,0.06,6.0,4.92,0.058720744296405274,-0.6813589418607169,0.6838845907492577,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,338,0.6931471805599453,0.25,0.4782661,0.26086697,0.06,0.058720745,-0.68135893,-0.45952368,-0.72108763
sheep,1,0.07,-0.0,0.0,0.111111,0.111111,0.08,2.95,4.42,-0.7264445723269974,0.2620974721524779,0.7722802610270918,gensim_poincare,2,1,1.0,0.5,339,0.0,0.111111,0.0,0.222222,0.08,-0.7264446,0.26209748,-1.0,-0.8172378
shiny,3,0.38383838383838353,1.045978165699395,0.9520903566147751,-0.32857166666666665,-0.01574175137648897,0.4199999999999999,4.45,6.17,0.37259504566205737,0.34215864835250664,0.5058652080291003,gensim_poincare,4,3,1.5,0.5625,340,1.0986122886681098,-0.32857168,0.9520904,-0.0314835,0.42,0.37259504,0.34215865,-0.14336532,-0.75233644
ship,1,0.62,-0.0,0.0,0.5,0.5,0.2849999999999999,3.94,5.84,0.25131622158833483,0.7202165801682198,0.7628051950417241,gensim_poincare,2,1,1.0,0.5,341,0.0,0.5,0.0,1.0,0.285,0.25131622,0.7202166,-1.0,-0.8172378
shirt,2,0.3246753246753248,0.6199868019113607,0.8944518845341282,0.45,0.04749665195964233,0.1399999999999999,2.3,5.67,0.20992633825105278,0.4850213223472976,0.528502365768609,gensim_poincare,3,3,2.0,1.3333333333333333,342,0.6931471805599453,0.45,0.89445186,0.0949933,0.14,0.20992634,0.48502132,-0.45952368,0.048113532
shoe,1,0.21070707070707073,-0.0,0.0,0.333333,0.333333,0.195,2.4,5.44,-0.539543834005814,-0.20703407552340572,0.5779019443136738,gensim_poincare,2,1,1.0,0.5,343,0.0,0.333333,0.0,0.666666,0.195,-0.5395438,-0.20703408,-1.0,-0.8172378
shop,2,0.585858585858587,0.5890026049647303,0.8497511372532977,0.416667,0.06260374289408023,0.2224999999999999,4.76,5.72,0.7009072788788271,-0.06943971032060633,0.7043386166857044,gensim_poincare,3,3,2.0,1.3333333333333333,344,0.6931471805599453,0.416667,0.8497511,0.12520748,0.2225,0.7009073,-0.06943971,-0.45952368,0.048113532
shopping,2,0.21,0.6829081047004717,0.9852281360342515,-0.27777799999999997,-0.00410329882867768,0.0,5.0,5.0,0.420142645071317,-0.019502713931078282,0.4205950523463158,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,345,0.6931471805599453,-0.277778,0.9852281,-0.0082065975,0.0,0.42014265,-0.019502714,-0.45952368,-0.72108763
short,3,1.1300000000000001,0.9447093086377953,0.859911470481641,-0.177778,-0.02490465860071483,0.1674999999999999,2.62,4.39,-0.36778350143506927,0.34741620401667495,0.5059275864599553,gensim_poincare,4,3,1.5,0.5625,346,1.0986122886681098,-0.177778,0.85991144,-0.049809318,0.1675,-0.3677835,0.3474162,-0.14336532,-0.75233644
show,3,0.3343805400948261,0.9700428984423617,0.882971097673031,-0.32222233333333333,-0.03770932597523473,0.2275,4.1,5.83,-0.2011311346562977,0.13092351629950041,0.2399889590134415,gensim_poincare,4,3,1.5,0.5625,347,1.0986122886681098,-0.32222232,0.8829711,-0.07541865,0.2275,-0.20113114,0.13092351,-0.14336532,-0.75233644
sick,4,0.7668686868686866,1.0379969838102956,0.7487565505004076,0.05208325,0.013085575391149646,-0.6775,4.67,2.84,-0.5450939957814571,0.19092696604193746,0.5775643432544761,gensim_poincare,5,6,2.4,1.152,348,1.3862943611198906,0.05208325,0.7487565,0.026171152,-0.6775,-0.545094,0.19092697,0.080952615,-0.14018692
sign,3,0.46,0.9183987247993114,0.8359625449963988,-0.388889,-0.06379236183889547,0.0674999999999999,3.19,5.38,-0.21086972687999897,0.1630887788480662,0.2665783027566175,gensim_poincare,4,3,1.5,0.5625,349,1.0986122886681098,-0.388889,0.83596253,-0.12758473,0.0675,-0.21086973,0.16308878,-0.14336532,-0.75233644
silly,3,0.3232323232323235,1.0066670009137895,0.9163077923825255,-0.277778,-0.023247854047566845,0.4299999999999999,4.86,6.5,-0.3220617098515471,-0.5291735806931751,0.619474312184241,gensim_poincare,4,3,1.5,0.5625,350,1.0986122886681098,-0.277778,0.9163078,-0.04649571,0.43,-0.32206172,-0.52917355,-0.14336532,-0.75233644
skin,1,0.0714285714285714,-0.0,0.0,0.5,0.5,0.195,3.25,5.0,0.23939839763082213,-0.14175178729926882,0.27821783190648003,gensim_poincare,2,1,1.0,0.5,351,0.0,0.5,0.0,1.0,0.195,0.2393984,-0.14175178,-1.0,-0.8172378
sleep,3,0.9118367346938776,0.7270320499313043,0.6617730908623947,-0.32222233333333333,-0.10898426385844051,0.5549999999999999,3.6,5.3,-0.5026330411919153,0.09084217033239914,0.5107761486292545,gensim_poincare,4,3,1.5,0.5625,352,1.0986122886681098,-0.32222232,0.6617731,-0.21796852,0.555,-0.50263304,0.09084217,-0.14336532,-0.75233644
small,5,1.5629292929292933,1.3114422842803597,0.8148449058820452,-0.1516666,-0.02808184359755021,0.1899999999999999,3.43,4.53,-0.4903153105771125,0.5109853947030788,0.7081773629439108,gensim_poincare,6,7,2.3333333333333335,0.9074074074074076,353,1.6094379124341003,-0.1516666,0.8148449,-0.056163687,0.19,-0.49031532,0.5109854,0.25494713,-0.39417714
smart,4,0.3314285714285714,1.3747007355242853,0.9916369669236484,-0.49166675000000004,-0.004111825292792272,0.6825000000000001,3.81,6.81,0.6114872517772919,-0.3996640098905934,0.7305121353461375,gensim_poincare,5,4,1.6,0.5120000000000001,354,1.3862943611198906,-0.49166676,0.991637,-0.008223651,0.6825,0.61148727,-0.399664,0.080952615,-0.8047767
smell,2,0.361010101010101,0.5289261437983295,0.7630791246543727,-0.2083335,-0.04935855518381825,0.3474999999999999,5.24,5.44,0.40498525592133533,-0.6853081511289598,0.796027838406084,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,355,0.6931471805599453,-0.2083335,0.7630791,-0.09871711,0.3475,0.40498525,-0.68530816,-0.45952368,-0.72108763
smoke,2,0.73,0.6120205200138218,0.8829589691462253,-0.125,-0.014630128856721838,-0.39,5.0,4.17,0.3845253424128169,0.5683370837084123,0.6861973328976709,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,356,0.6931471805599453,-0.125,0.88295895,-0.029260257,-0.39,0.38452533,0.5683371,-0.45952368,-0.72108763
snow,4,0.7107070707070707,1.0688147594116497,0.7709868765160588,-0.37748025,-0.086447931105999,0.445,4.57,5.62,0.37258977481999817,0.6221574349572745,0.7251917085661088,gensim_poincare,5,4,1.6,0.5120000000000001,357,1.3862943611198906,-0.37748024,0.77098686,-0.17289586,0.445,0.37258977,0.62215745,0.080952615,-0.8047767
soft,2,0.4014285714285714,0.46824918391758336,0.6755407755382017,0.04999999999999999,0.016222961223089912,0.5325,3.04,6.1,0.2065924193878187,-0.11539748969213022,0.23663687027967062,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,358,0.6931471805599453,0.05,0.6755408,0.032445922,0.5325,0.20659243,-0.11539749,-0.45952368,-0.72108763
song,2,0.3838383838383834,0.5146531654289296,0.742487569542124,-0.1944445,-0.05007187578416646,0.6475,4.6,6.95,-0.197651335757738,0.6934206797731053,0.7210397282146203,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,359,0.6931471805599453,-0.1944445,0.74248755,-0.10014375,0.6475,-0.19765134,0.6934207,-0.45952368,-0.72108763
sound,3,0.62265306122449,0.8856182626220149,0.8061244824556661,0.17129599999999998,0.033210100653274205,0.3625,4.14,5.5,-0.15186041755669077,0.821331522308823,0.835252689884098,gensim_poincare,4,5,2.5,1.5625,360,1.0986122886681098,0.171296,0.8061245,0.066420205,0.3625,-0.15186042,0.8213315,-0.14336532,0.28608516
soup,4,0.3108080808080808,1.3759654273112294,0.9925492492082871,-0.31789524999999996,-0.00236855828561926,0.5125,4.24,6.64,0.6431981529871647,0.48759018511886826,0.8071233193449142,gensim_poincare,5,5,2.0,0.8,361,1.3862943611198906,-0.31789526,0.99254924,-0.0047371164,0.5125,0.64319813,0.4875902,0.080952615,-0.5057113
space,3,0.585050505050505,1.0531319687714693,0.9586020287905408,-0.138889,-0.00574972282331058,0.4724999999999999,3.6,4.98,-0.6590650543875038,-0.260320776327187,0.7086138952224919,gensim_poincare,4,3,1.5,0.5625,362,1.0986122886681098,-0.138889,0.958602,-0.011499446,0.4725,-0.65906507,-0.26032078,-0.14336532,-0.75233644
speak,3,0.8331313131313136,0.5692982862314651,0.5181976317793127,-0.333333,-0.16060062880610637,0.2275,4.19,5.89,-0.20691301887247351,0.14593291153275995,0.2531983650171322,gensim_poincare,4,3,1.5,0.5625,363,1.0986122886681098,-0.333333,0.51819766,-0.32120126,0.2275,-0.20691302,0.14593291,-0.14336532,-0.75233644
speed,2,0.454545454545454,0.5561490267096184,0.8023534428291902,-0.25,-0.04941163929270245,0.4275,6.8,6.58,-0.27580593570341727,0.009896311592084643,0.2759834255029913,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,364,0.6931471805599453,-0.25,0.80235344,-0.09882328,0.4275,-0.27580595,0.009896312,-0.45952368,-0.72108763
spice,4,0.2525252525252525,1.3839541652885132,0.9983119055396814,-0.43376075000000003,-0.0007322291191786368,0.3874999999999999,4.06,6.0,0.6509084135530795,0.24380674588825826,0.6950708540679925,gensim_poincare,5,4,1.6,0.5120000000000001,365,1.3862943611198906,-0.43376076,0.9983119,-0.0014644582,0.3875,0.6509084,0.24380675,0.080952615,-0.8047767
sport,3,0.3807070707070707,0.9961630057444043,0.9067466439430523,0.22222233333333333,0.020722978374139056,0.4875,4.7,6.21,-0.6765267318921205,-0.44697442976399293,0.8108480497771946,gensim_poincare,4,5,2.5,1.5625,366,1.0986122886681098,0.22222233,0.9067466,0.041445956,0.4875,-0.6765267,-0.44697443,-0.14336532,0.28608516
square,4,0.8013131313131313,1.2634902159285488,0.9114155343659215,-0.19791675,-0.01753234953878351,0.0275,3.33,5.3,-0.5267862344567339,-0.2925363660051054,0.6025622476131225,gensim_poincare,5,5,2.0,0.8,367,1.3862943611198906,-0.19791675,0.9114155,-0.035064697,0.0275,-0.5267862,-0.29253638,0.080952615,-0.5057113
star,3,0.33,1.0271492471638468,0.934951536368758,0.134524,0.008750579521529193,0.6174999999999999,5.5,5.82,0.4321406341688953,0.39680194394407925,0.5866833135667787,gensim_poincare,4,6,3.0,2.25,368,1.0986122886681098,0.134524,0.93495154,0.017501159,0.6175,0.43214065,0.39680195,-0.14336532,1.0
stars,2,0.1608080808080808,0.6931345545630172,0.9999817845368456,-0.15,-2.732319473158773e-06,0.0,5.0,5.0,0.4276476458764378,0.42672178016727025,0.6041307695298951,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,369,0.6931471805599453,-0.15,0.99998176,-5.464639e-06,0.0,0.42764765,0.42672178,-0.45952368,-0.72108763
steal,1,0.502626262626263,-0.0,0.0,0.5,0.5,-0.7075,5.3,3.0,-0.007006974772344288,0.6002690293659041,0.600309924381852,gensim_poincare,2,1,1.0,0.5,370,0.0,0.5,0.0,1.0,-0.7075,-0.007006975,0.600269,-1.0,-0.8172378
stick,3,0.2,1.0888999753452238,0.9911594714322187,-0.39153466666666664,-0.0034613734059433876,0.0674999999999999,3.81,5.82,-0.3019146334241877,-0.3769724578712786,0.4829706822045977,gensim_poincare,4,3,1.5,0.5625,371,1.0986122886681098,-0.39153466,0.9911595,-0.006922747,0.0675,-0.30191463,-0.37697247,-0.14336532,-0.75233644
stone,3,0.9,0.538456081323952,0.49012384703683143,-0.138889,-0.07081618900890152,-0.0475000000000001,3.25,7.26,-0.002455710723040537,-0.025281218432575473,0.025400207097400804,gensim_poincare,4,4,2.0,1.0,372,1.0986122886681098,-0.138889,0.49012384,-0.14163238,-0.0475,-0.0024557107,-0.025281219,-0.14336532,-0.298027
stop,4,0.86,1.116570409461838,0.8054352962669765,-0.35416675,-0.06890834878583779,-0.0674999999999999,4.14,5.06,-0.39330518416322724,0.13192138994973976,0.41483999447490766,gensim_poincare,5,4,1.6,0.5120000000000001,373,1.3862943611198906,-0.35416675,0.8054353,-0.1378167,-0.0675,-0.39330518,0.1319214,0.080952615,-0.8047767
store,3,0.5555555555555562,0.7099867883841614,0.646257825174071,0.138889,0.049130896919398453,0.2350000000000001,3.43,5.44,0.7099877444448274,-0.06734873553763068,0.713174908027737,gensim_poincare,4,4,2.0,1.0,374,1.0986122886681098,0.138889,0.6462578,0.098261796,0.235,0.70998776,-0.06734873,-0.14336532,-0.298027
story,2,0.2407070707070707,0.6054730094724265,0.8735129081579862,-0.0833335,-0.010540612068016457,0.5674999999999999,3.52,5.33,-0.11344857375870743,-0.054793943775777586,0.12598791673167692,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,375,0.6931471805599453,-0.0833335,0.8735129,-0.021081224,0.5675,-0.113448575,-0.054793943,-0.45952368,-0.72108763
street,2,0.51,0.39994886927744955,0.5770042503157248,0.125,0.0528744687105344,0.0175,3.45,5.41,0.1856144269616758,0.16370283009006734,0.24749006460019507,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,376,0.6931471805599453,0.125,0.57700425,0.10574894,0.0175,0.18561442,0.16370283,-0.45952368,-0.72108763
strength,2,0.45,0.6869615765973233,0.9910760598382221,-0.25,-0.002230985040444472,0.4325000000000001,5.3,7.42,0.6026143529392398,-0.26806518439702864,0.6595475733062716,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,377,0.6931471805599453,-0.25,0.99107605,-0.00446197,0.4325,0.60261434,-0.26806518,-0.45952368,-0.72108763
strong,4,0.8810966810966814,1.1086525828789706,0.7997237916941158,-0.24166675000000004,-0.048400100363606056,0.4524999999999999,5.14,6.54,0.5852771498170299,-0.21092427487571402,0.6221240968085,gensim_poincare,5,4,1.6,0.5120000000000001,378,1.3862943611198906,-0.24166675,0.7997238,-0.0968002,0.4525,0.58527714,-0.21092427,0.080952615,-0.8047767
study,4,0.3506060606060606,1.321165873873633,0.953019727214612,-0.32916675,-0.015464343706879605,0.195,2.55,5.33,0.35660308327937895,-0.34866230908321194,0.49872955073827024,gensim_poincare,5,4,1.6,0.5120000000000001,379,1.3862943611198906,-0.32916674,0.95301974,-0.030928688,0.195,0.3566031,-0.34866232,0.080952615,-0.8047767
stupid,4,1.2858070500927643,0.9695880945083825,0.6994099678261115,-0.10416675,-0.031311486733949394,-0.54,4.34,4.03,0.6200609152728311,-0.4242685081512528,0.7513183783575846,gensim_poincare,5,5,2.0,0.8,380,1.3862943611198906,-0.10416675,0.69940996,-0.06262297,-0.54,0.6200609,-0.4242685,0.080952615,-0.5057113
sugar,3,0.7474747474747472,0.5556401539672464,0.5057654640299631,-0.09444433333333334,-0.04667765125999949,0.3899999999999999,5.29,6.32,0.7449231238845285,-0.12436147382038025,0.755232571244555,gensim_poincare,4,4,2.0,1.0,381,1.0986122886681098,-0.094444335,0.50576544,-0.093355305,0.39,0.7449231,-0.12436147,-0.14336532,-0.298027
sun,8,1.287170675830469,1.8000544859448113,0.8656432267341706,-0.355952375,-0.04782461254130848,0.48,4.64,4.98,0.46493869961078976,0.47128442147993654,0.6620249242479098,gensim_poincare,9,12,2.6666666666666665,0.7901234567901234,382,2.0794415416798357,-0.35595238,0.8656432,-0.09564923,0.48,0.4649387,0.47128442,0.6214289,-0.5159673
sweet,5,1.4028282828282828,1.3016005342137633,0.8087298827484645,-0.11666660000000002,-0.022314834261338,0.6924999999999999,4.14,6.12,0.7387217696705165,-0.13203528232858291,0.7504286566787867,gensim_poincare,6,7,2.3333333333333335,0.9074074074074076,383,1.6094379124341003,-0.1166666,0.8087299,-0.044629667,0.6925,0.7387218,-0.13203529,0.25494713,-0.39417714
talk,3,0.852525252525253,0.6069987500234038,0.55251407278476,-0.05555566666666667,-0.02486037901039414,0.4099999999999999,3.38,6.44,-0.2671210946013385,0.0891949517236155,0.28161927951401927,gensim_poincare,4,3,1.5,0.5625,384,1.0986122886681098,-0.055555668,0.5525141,-0.049720757,0.41,-0.2671211,0.08919495,-0.14336532,-0.75233644
tall,4,0.72,0.9505629982991057,0.685686261849332,-0.30208349999999995,-0.0949489941186373,0.4275,3.85,6.47,-0.33614174359258425,0.30205925096503206,0.45191931014177616,gensim_poincare,5,4,1.6,0.5120000000000001,385,1.3862943611198906,-0.3020835,0.6856863,-0.18989798,0.4275,-0.33614174,0.30205926,0.080952615,-0.8047767
tea,5,1.05,1.3715609902919768,0.8521987581475818,-0.19,-0.028082235951959453,0.3899999999999999,2.05,6.0,-0.5053705831926415,0.6173821574197892,0.7978472000682736,gensim_poincare,6,8,2.6666666666666665,1.1851851851851851,386,1.6094379124341003,-0.19,0.8521988,-0.056164473,0.39,-0.50537056,0.61738217,0.25494713,-0.105726704
teacher,1,0.0707070707070707,-0.0,0.0,0.333333,0.333333,0.5925,2.9,5.95,0.3663083536702825,-0.3535623036174478,0.5091052077006374,gensim_poincare,2,1,1.0,0.5,387,0.0,0.333333,0.0,0.666666,0.5925,0.36630836,-0.3535623,-1.0,-0.8172378
teeth,1,0.25,-0.0,0.0,0.142857,0.142857,0.0,3.8,5.65,0.05248662564305008,0.3185430083631342,0.3228381855487815,gensim_poincare,2,1,1.0,0.5,388,0.0,0.142857,0.0,0.285714,0.0,0.052486625,0.31854302,-1.0,-0.8172378
television,2,0.383265306122449,0.5122727375315042,0.7390533380193146,0.1666665,0.0434910668390039,0.5449999999999999,4.1,6.21,-0.17600817411641964,0.11716560141021663,0.2114394842729561,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,389,0.6931471805599453,0.1666665,0.7390533,0.08698213,0.545,-0.17600818,0.1171656,-0.45952368,-0.72108763
tell,3,0.324469181612039,0.9541910386133765,0.8685421130416985,-0.27777766666666664,-0.03651606510420742,0.0674999999999999,3.86,4.94,-0.19092719306778164,0.12053629695741028,0.22579236465599753,gensim_poincare,4,3,1.5,0.5625,390,1.0986122886681098,-0.27777767,0.86854213,-0.07303213,0.0675,-0.1909272,0.1205363,-0.14336532,-0.75233644
thief,2,0.5638507524221814,0.34354202832692304,0.4956263806041877,0.1,0.05043736193958124,-0.67,6.05,3.14,-0.013987604350161217,0.605345505756788,0.6055070886582569,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,391,0.6931471805599453,0.1,0.4956264,0.10087472,-0.67,-0.0139876045,0.6053455,-0.45952368,-0.72108763
thin,1,0.13,-0.0,0.0,0.2,0.2,0.1174999999999999,4.5,5.33,-0.40429858589369283,0.5183715457763813,0.6573936461711771,gensim_poincare,2,1,1.0,0.5,392,0.0,0.2,0.0,0.4,0.1175,-0.40429857,0.5183715,-1.0,-0.8172378
think,4,0.41282828282828277,1.2935687368056956,0.9331126008192889,-0.13125,-0.008778971142468329,0.4199999999999999,3.75,6.5,0.6353321919687462,-0.46930766364473764,0.7898713042689258,gensim_poincare,5,5,2.0,0.8,393,1.3862943611198906,-0.13125,0.9331126,-0.017557941,0.42,0.63533217,-0.46930766,0.080952615,-0.5057113
