words,type,token,indegree_unw,outdegree_unw,degree_unw,indegree_wei,outdegree_wei,cc_unw,cc_wei,pageRank_unw,pageRank_wei,hubs_unw,hubs_wei,authorities_unw,authorities_wei,incloseness_unw,outcloseness_unw,incloseness_wei,outcloseness_wei,betweenness_unw,betweenness_wei
上门,2,3,2,6,8,0.0883458646616542,1,0.0555555555555556,0.00228089039785165,1.73765017550084e-05,1.72581731169674e-05,6.2589959598673e-06,5.10392734188443e-06,9.05623158901731e-06,2.97436047917342e-06,1.99840127897682e-05,2.51395243601991e-05,2.13367601156544e-05,2.82150930265868e-05,3583.63345383827,7981
上面,17,37,17,16,33,0.982737675044601,1,0.0218631178707224,0.00102316913840214,6.69182459084815e-05,8.6531762858062e-05,3.67775444922455e-05,4.51359642295665e-06,6.51179269989631e-05,3.35098853296393e-05,2.82925449144151e-05,2.71709596782958e-05,3.07754447733898e-05,2.96244446944587e-05,20194.4028310429,22941
下,27,84,27,10,37,1.97761614174245,1,0.0218702865761689,0.00151308527469276,0.00010096778274172,0.000249760190617104,1.42171103775975e-05,6.77422415346645e-06,0.000101444805271765,0.000167838514832116,2.9385836027035e-05,2.56403681956873e-05,3.36493862190725e-05,2.8504687657707e-05,19038.8500558381,30117
下午,11,34,11,20,31,0.704885068100027,1,0.113882863340564,0.00621259148169841,5.25636571731443e-05,4.13016504062086e-05,7.99757027571659e-05,1.87922884785332e-05,4.56698274018491e-05,2.44928369181766e-05,2.70907268442012e-05,2.6351849899863e-05,2.88323965504388e-05,2.81781615648028e-05,11338.9907131146,14256
下去,5,5,5,18,23,0.115148648713639,1,0.0296442687747036,0.00142684449033357,3.28846798503607e-05,2.28616706992717e-05,3.8325557202218e-05,1.1188783109947e-05,3.07738761224719e-05,6.24717867601834e-05,2.66325769681474e-05,2.75922962308923e-05,2.82024584087362e-05,2.96110653652248e-05,15084.7348548699,15026
下属,7,21,7,19,26,0.46372444444938,1,0.151090342679128,0.00956234873946963,3.45492136170666e-05,4.3831392145932e-05,6.5925101004316e-05,6.01825369969231e-05,3.52747490933038e-05,1.51475608933838e-05,2.62054507337526e-05,2.71304159092759e-05,2.80291590941474e-05,2.91924208742573e-05,8803.93221400202,7090
下巴,3,3,3,20,23,0.0780228758169935,1,0.0912698412698413,0.0044661375896762,3.07123799645615e-05,2.19080861996354e-05,4.91034159916591e-05,1.10429350054048e-05,9.5887491935727e-06,3.08831477642078e-06,2.56996736141451e-05,2.686005909213e-05,2.72874209910675e-05,2.87968652608418e-05,4928.21336669502,4817
下棋,14,41,14,18,32,1.02065578785843,1,0.138775510204082,0.0109835561536874,6.61071335451573e-05,6.40210007252235e-05,3.17272726317299e-05,8.2322680818562e-06,3.5452883064955e-05,3.63942445388314e-05,2.7346313716911e-05,2.70745904968187e-05,2.94608932016843e-05,2.89595208126348e-05,21199.7262066535,20686.5
下水道,16,36,16,18,34,0.959148551573312,1,0.0718132854578097,0.00358995140592288,5.64700466869689e-05,6.39594239601113e-05,3.23885571168865e-05,1.58662516334964e-05,6.0315287112891e-05,4.16034865192252e-05,2.7466490881125e-05,2.6905588290688e-05,2.96123837568467e-05,2.91038354976691e-05,15282.5728817839,22170.5
下沉,7,10,7,25,32,0.301987694844838,1,0.0656565656565657,0.00294244152357102,3.7052426626179e-05,2.48794841584072e-05,7.59118311623656e-05,9.71585383331069e-05,2.58083111277732e-05,8.62439364217649e-06,2.57155347545452e-05,2.78621381404809e-05,2.72791938241873e-05,2.9802690745508e-05,16441.8005252446,14901
下流,12,26,12,19,31,0.648668549410821,1,0.0856832971800434,0.00491305076911241,6.71785773497663e-05,6.2094998139493e-05,9.48523756129589e-05,2.92437830948418e-05,5.7588415837345e-05,2.18447126533069e-05,2.82414075517524e-05,2.72948112563802e-05,3.05392077893993e-05,2.92754690794613e-05,20172.9207391704,23581
下班,15,21,15,17,32,0.467302806437808,1,0.0717171717171717,0.00268673830236141,7.77948234468561e-05,8.5252671571919e-05,0.000125474983243894,4.29251151279738e-05,8.51423313099404e-05,4.58040552503889e-05,2.86188541010818e-05,2.71953441570803e-05,3.1056964566776e-05,2.9664822516051e-05,11667.4477207395,13352.5
下级,2,12,2,14,16,0.251700680272109,1,0.182203389830508,0.0146342651068725,1.94571069076139e-05,2.69044946113216e-05,6.2185978528121e-05,2.22423037240723e-05,5.69516922163753e-06,9.42725384736114e-06,2.20201263955255e-05,2.65886732252061e-05,2.42478110091333e-05,2.87359796223739e-05,637.635260120125,1230
下落,12,14,12,12,24,0.35406841227626,1,0.0328467153284672,0.0012826369982993,4.69551956514976e-05,3.09931678716346e-05,3.35832313133966e-05,1.11096812747456e-05,3.3726761404001e-05,1.23309277792119e-05,2.7027027027027e-05,2.67429732837697e-05,2.87348471514268e-05,2.95787424268768e-05,9353.38844698842,9442.5
下蛋,4,16,4,4,8,0.334926117184182,1,0.403846153846154,0.0599506069158731,3.39948270806597e-05,6.810246059429e-05,4.43512238098056e-06,5.55508070380297e-06,1.13218311826826e-05,4.74278544630869e-06,2.39607044447107e-05,2.24794874676857e-05,2.65187198754159e-05,2.5519431219358e-05,245.006107050189,237
下跌,2,8,2,16,18,0.212143928035982,1,0.109271523178808,0.00928816387924149,2.32376081309381e-05,2.71538774697578e-05,5.08932364906281e-05,0.000147455312457803,4.8459749289491e-06,2.56305232255374e-05,2.27733369770672e-05,2.68319514878317e-05,2.47318086584916e-05,2.91606168599494e-05,1514.2652816989,2037
下跪,14,21,14,24,38,0.571709166194115,1,0.0659971305595409,0.00322017949096182,4.59277456875566e-05,3.77832424221515e-05,8.48227899802749e-05,1.41313239430981e-05,8.65802033840677e-05,2.87910711881279e-05,2.71407246573483e-05,2.80977802753582e-05,2.89217426502275e-05,2.99760093987582e-05,20773.54416635,20317
下载,10,16,10,20,30,0.384191873228474,1,0.0900692840646651,0.00445828502734314,4.76373594725154e-05,3.63124673455043e-05,8.84705167073829e-05,0.000111134000297955,3.46600752475939e-05,1.82674791949212e-05,2.70921947386958e-05,2.71709596782958e-05,2.89799202204154e-05,2.92171699498307e-05,11137.9744983601,11679
下降,24,40,24,21,45,0.955943163261879,1,0.0486322188449848,0.00227647626632714,9.67302673541604e-05,7.83739069013127e-05,4.85306960181272e-05,2.67891707079786e-05,7.24282367105347e-05,0.000193914051222531,2.91647223518432e-05,2.74220528148737e-05,3.15189262602104e-05,2.94429559487943e-05,34142.8588407603,36333
下陷,2,3,2,16,18,0.0502828409805154,1,0.0822368421052632,0.00405260152186379,1.72341965285202e-05,1.62070859336622e-05,3.87109851621394e-05,1.72676132849991e-05,7.26582200541904e-06,5.57010211976877e-06,2.09248796819418e-05,2.71017399317036e-05,2.20227861342346e-05,2.91320685324064e-05,737.42809291205,554
下雨,90,269,90,21,111,6.61475261152677,1,0.0351165080406958,0.00240278861943419,0.000365490443137526,0.00054930834114712,4.23263210777971e-05,7.82886791333731e-06,0.000374777831692879,0.000218709066417623,3.4146008331626e-05,2.68305116578573e-05,3.70357479683948e-05,2.87336006258123e-05,96981.0747563141,119712
下雨了,2,2,2,18,20,0.0426303854875283,1,0.137566137566138,0.00677383731463457,3.2017399367214e-05,2.69639600241325e-05,3.23666844912322e-05,7.79874847824298e-06,7.95404317436077e-06,1.37853022971561e-06,2.56798746822116e-05,2.63880092885793e-05,2.75993680537019e-05,2.83516568349397e-05,2391.72246789394,1119
下雨天,16,17,16,23,39,0.431887443283282,1,0.107046070460705,0.00479873147352872,6.40381588391388e-05,4.253110198299e-05,5.98033679029047e-05,1.22889067091127e-05,7.53973626550283e-05,1.52718255725743e-05,2.79649878352303e-05,2.70570091182121e-05,2.98552183655308e-05,2.87922896545635e-05,17633.5066313911,13059.5
下雪,26,46,26,19,45,1.11902263946934,1,0.129196337741607,0.0072851177994444,0.00020394068957339,0.000235282786833428,8.55206107771728e-05,2.95192723299084e-05,7.62576689641671e-05,2.68691582039114e-05,2.99598537959135e-05,2.66730682030354e-05,3.26022698325119e-05,2.85448545768623e-05,30115.7943589065,29879
下面,13,51,13,16,29,1.14442740263722,1,0.0334158415841584,0.00170162537498913,5.18333031807069e-05,9.77024992540668e-05,0.000111306453026396,4.0887921110014e-05,4.42042106304722e-05,1.44894869452887e-05,2.71864720115271e-05,2.70102368797774e-05,3.0368228412814e-05,2.92417162758432e-05,13094.1161989129,19380.5
不,50,71,50,30,80,1.69190770744997,1,0.0391939066962869,0.00168375898604515,0.000140480396720524,9.90799876206508e-05,0.000104747773353982,2.62449538477554e-05,0.000299173273136652,8.34578750113224e-05,3.08622924510833e-05,2.80473439165311e-05,3.30260611627814e-05,2.98877374435463e-05,67520.4996326453,51351
不一,10,14,10,14,24,0.354485126464653,1,0.0967153284671533,0.00586925948530208,5.17776989786594e-05,3.80857734227379e-05,3.64600224904687e-05,9.80359428144259e-06,3.92862890170001e-05,1.03364582488109e-05,2.79243807768563e-05,2.69026929595653e-05,2.97431856179479e-05,2.90278516072609e-05,7980.82265647608,9889.5
不一定,5,5,5,21,26,0.119603027766765,1,0.0681114551083591,0.00315222708544307,2.63732474345017e-05,2.3514729252659e-05,7.46663602154503e-05,1.4330669517081e-05,2.92907243256181e-05,2.22529785401499e-06,2.51584985408071e-05,2.77200277200277e-05,2.67879212775334e-05,2.96514307644144e-05,4563.51791646744,2882
不一样,21,28,21,25,46,0.751812682071691,1,0.0597087378640777,0.00303190003953281,7.92946936245511e-05,6.32339710914203e-05,0.000204379560806032,3.01514825601872e-05,0.000121220488971914,2.35220508455909e-05,2.88892098801098e-05,2.81167407074172e-05,3.08934483217412e-05,3.0042090709128e-05,25982.2457875384,21278
不下,3,10,3,11,14,0.198628999739083,1,0.0168539325842697,0.00140847805953107,2.06410526998905e-05,2.01628451267563e-05,5.94648868223333e-05,3.4149575027417e-05,9.27690729470127e-06,1.96871224770007e-06,2.23214285714286e-05,2.64256646054648e-05,2.37810603502135e-05,2.86714063676893e-05,2416.53236461666,3785
不仁,3,18,3,11,14,0.468417761100688,1,0.0168539325842697,0.00130596233431136,2.49027739982988e-05,3.10394614521173e-05,3.66743673709945e-05,2.01013347550489e-05,2.10755969530379e-05,2.37679612431245e-05,2.45025972753112e-05,2.64893645201452e-05,2.68228520648893e-05,2.85723777445515e-05,2041.76826742948,4696
不休,3,5,3,10,13,0.0966437356681259,1,0.051948051948052,0.00357893764476002,2.1396468984217e-05,1.84302912642246e-05,5.34386047193544e-05,5.67323260956449e-05,1.43248307262889e-05,1.65023460636766e-06,2.35654530458348e-05,2.60409885159241e-05,2.49991294342563e-05,2.81603567507302e-05,3562.87817090016,4266
不会,44,57,44,36,80,1.36368940380612,1,0.0283766645529486,0.000984976736446694,0.000248881401954029,0.000177352424381654,0.000188081378650648,3.82415409644211e-05,0.000219623931655739,6.30372866228573e-05,3.35064499916234e-05,2.89125972186081e-05,3.59518882504037e-05,3.06175512087482e-05,124046.219232733,99881.5
不佳,8,12,8,26,34,0.257642889463214,1,0.0652951699463327,0.00251817075232226,5.03199829912417e-05,3.52754574234289e-05,0.000123694474401791,3.09121917166524e-05,4.9434575551988e-05,1.48837095764718e-05,2.79041214387365e-05,2.8484347850856e-05,2.9619959812524e-05,3.03853375069626e-05,12731.7075405541,8053
不便,5,8,5,25,30,0.172509902022097,1,0.0542725173210162,0.00289094627938096,3.04347442847573e-05,2.26837446080825e-05,0.000189057809705773,3.15191765661826e-05,2.05254527132819e-05,5.99756279676735e-06,2.52678390944006e-05,2.815156804234e-05,2.68214474579924e-05,3.00126931713135e-05,20046.4908258143,18170
不信,6,8,6,25,31,0.217130429094715,1,0.0529157667386609,0.00255958632097041,2.95503428006564e-05,2.40747937508648e-05,9.34406594803378e-05,1.59041071307333e-05,3.66339358519553e-05,4.67641418527523e-06,2.54026317126454e-05,2.81483983561335e-05,2.6979381757521e-05,3.00464186816494e-05,8891.92446453684,7389.5
不停,10,12,10,33,43,0.382714289104185,1,0.0388888888888889,0.00139434124154615,3.71409976200508e-05,2.94827447807048e-05,0.000141257283756891,2.2725656019273e-05,5.22010618548643e-05,0.000115941101421231,2.66873048490833e-05,2.89368597719775e-05,2.8387380852581e-05,3.07894788178151e-05,15408.6301571809,11339
不健康,12,14,12,22,34,0.362340795537378,1,0.0572450805008945,0.00272788212084194,5.2769650815086e-05,3.965973050754e-05,0.000147017900287282,3.44117784492514e-05,4.73351311324273e-05,1.07656991075319e-05,2.68297918008156e-05,2.74581948982674e-05,2.85911803920738e-05,2.93623686488694e-05,10601.6318961327,9374.5
不公,11,12,11,29,40,0.280666235983192,1,0.0411311053984576,0.00183628528050838,4.45592823837145e-05,3.04044010261508e-05,8.36551207537168e-05,2.03571529461734e-05,6.91568999288029e-05,8.2820632987875e-06,2.60457363129656e-05,2.86139407119148e-05,2.79008939832108e-05,3.04757478172236e-05,17754.6685210103,14057
不公平,10,15,10,29,39,0.31328044032705,1,0.0643631436314363,0.00267191431978537,3.25421586797136e-05,2.51184709688548e-05,0.000107181018781674,4.85277953693164e-05,4.24237169772317e-05,9.01182283300971e-06,2.56062274345121e-05,2.862458852154e-05,2.72179857395245e-05,3.0388791289596e-05,17700.3654019162,14415.5
不决,2,17,2,5,7,0.410364145658263,1,0.325,0.0231279887029455,2.19180534670808e-05,8.65066805045897e-05,5.2056093717396e-06,9.00197615665515e-06,1.12849460025576e-05,7.48918262147248e-06,2.42230458057796e-05,2.46913580246914e-05,2.82451481043374e-05,2.90803054488912e-05,968.277773525961,4113
不准,10,10,10,32,42,0.243519665131277,1,0.038953488372093,0.00142563065125006,3.78931046420957e-05,2.43933560044358e-05,0.000138064724753445,2.81699000868229e-05,3.8179494041154e-05,1.50793667681176e-05,2.66695114145509e-05,2.90242061879608e-05,2.82250339597784e-05,3.08809993682632e-05,35996.0690081275,27054
不准确,2,3,2,20,22,0.075,1,0.0844155844155844,0.00522051799375878,1.77761775336285e-05,1.71218443326333e-05,6.4124407887466e-05,3.9309644999785e-05,1.07843071530981e-05,1.76691461957702e-06,2.18842324105482e-05,2.73425751237252e-05,2.31969211696682e-05,2.92866386829654e-05,1342.92986799587,1286
不凡,4,6,4,29,33,0.142124641707934,1,0.0616698292220114,0.00243348988532401,2.54197903261145e-05,2.12692984216262e-05,0.000137178988951717,2.67300859859508e-05,2.01856519126245e-05,3.11441422973458e-06,2.54310564060831e-05,2.8685350391555e-05,2.69866044374927e-05,3.03814226465847e-05,5693.71509591168,4403
不切实际,9,9,9,17,26,0.24737340219863,1,0.13312693498452,0.00646902374850008,5.26541439822495e-05,3.47479291372418e-05,8.01271891390843e-05,2.15628946636573e-05,5.29378803732926e-05,2.88035240453503e-05,2.75565598390697e-05,2.69599913728028e-05,2.93445145495812e-05,2.93477186135997e-05,7632.75889277988,6340.5
不利,4,7,4,18,22,0.194593248448818,1,0.041304347826087,0.00256611728074278,2.35746727506373e-05,2.16697837271352e-05,4.72403621258837e-05,3.34811713710349e-05,1.94959090086907e-05,8.78440640329432e-06,2.39670213785831e-05,2.77685216039098e-05,2.57399815625007e-05,2.97824670953864e-05,4462.69530461498,4872
不动,13,19,13,16,29,0.47062726087453,1,0.0248756218905473,0.0011038449703426,4.34664485331538e-05,3.27108616502372e-05,3.41574457817555e-05,8.72550610047714e-06,5.58163265794024e-05,3.3855315734828e-05,2.72212543554007e-05,2.71680069550098e-05,2.89427172762818e-05,2.92831606513656e-05,12151.4368472598,15750.5
不动产,6,11,6,17,23,0.310142259066866,1,0.174698795180723,0.00897300888462967,2.71839330502467e-05,2.5422145113775e-05,9.45047245015279e-05,0.000701067509316049,2.77755620562729e-05,0.00016613039757243,2.47169904592417e-05,2.71164379847063e-05,2.64627426953653e-05,2.95941612674539e-05,4020.9330013405,4280
不及格,10,18,10,22,32,0.413747136869354,1,0.132860040567951,0.00735744361456824,0.000100200041650733,8.5479129029414e-05,0.00020499901533009,7.85827436835342e-05,5.19562380433867e-05,3.3071438742807e-05,2.93556436224864e-05,2.73545422217359e-05,3.15501157147736e-05,2.92225707952823e-05,18613.3976257177,11914.5
不变,9,13,9,22,31,0.270070865604145,1,0.0539956803455724,0.00267885927813109,3.19571535416053e-05,2.44877411248949e-05,0.00023918513657707,5.49945458078039e-05,3.41582702689649e-05,6.65792954824407e-06,2.59726767440652e-05,2.8336639274582e-05,2.74422128814961e-05,3.02299078029481e-05,9833.47458689445,7823
不可,5,6,5,17,22,0.13974171539961,1,0.120087336244541,0.00685704694112088,2.30930508512938e-05,2.00103254041075e-05,2.36255284493782e-05,7.18716530186146e-06,2.76368941421814e-05,2.97286658436039e-06,2.43765692416449e-05,2.71399880584053e-05,2.58666810040082e-05,2.90794946457335e-05,7939.86488443432,7218
不可以,15,25,15,23,38,0.651611714401962,1,0.0656205420827389,0.0037636795324794,4.83432399550362e-05,6.85041685844946e-05,0.00011498235049467,2.0799487760833e-05,6.95304412016536e-05,1.61116624484602e-05,2.6906312220847e-05,2.78598094389034e-05,2.91324653600813e-05,2.97910049927735e-05,11814.4945051344,12779.5
不可侵犯,2,4,2,19,21,0.0881782945736434,1,0.0673076923076923,0.00282542677603145,2.21703925494618e-05,2.06272549607545e-05,0.000173709825051919,2.95570462225718e-05,1.00048589687206e-05,4.71841608012585e-06,2.39687447568371e-05,2.79759406910057e-05,2.56673682583432e-05,3.00140921995462e-05,3344.77731076708,3686.5
不可思议,9,12,9,22,31,0.388487725378143,1,0.0475161987041037,0.0028403084643299,3.33428407189575e-05,2.8910819592025e-05,7.16989487310034e-05,2.33774296369492e-05,3.57469051930338e-05,7.13896715581588e-06,2.60118614088024e-05,2.77215646051063e-05,2.7719189128072e-05,2.95873512786217e-05,13354.3144967655,14628.5
不可描述,8,8,8,24,32,0.199677776831284,1,0.0689655172413793,0.00308132512124729,5.19617498086877e-05,3.33585924520202e-05,0.000201214173854791,2.96666595190542e-05,3.59927172089828e-05,5.97270366611095e-06,2.77993995329701e-05,2.85062713797035e-05,2.9592694016099e-05,3.0284254088219e-05,17656.3358286296,14173.5
不可置信,1,1,1,16,17,0.032258064516129,1,0.0661764705882353,0.00468458863287296,1.61948928026693e-05,1.58363024178072e-05,3.00888985138503e-05,7.17268727514723e-06,2.74584589405306e-06,3.79743990788423e-07,1.63169402473648e-05,2.67916945746818e-05,1.80679302348643e-05,2.88334838868535e-05,489.591064929584,530
不可能,33,48,33,25,58,1.15810138853738,1,0.0251362810417929,0.000956539112492588,0.00010037168512187,8.31207727696616e-05,0.000111145381822864,2.27253431360954e-05,0.000184691872099601,0.000111026582634444,2.96779937676213e-05,2.83945709580328e-05,3.1930916567838e-05,3.02716885876165e-05,43712.9355317326,42257
不合,8,9,8,25,33,0.204013351639332,1,0.0628571428571429,0.00224529563140065,4.92669044513089e-05,3.39445044742482e-05,0.000121862586675537,2.71356023631282e-05,3.24234478837855e-05,3.44476101006138e-06,2.76617520953777e-05,2.82941459412048e-05,2.94085177080773e-05,3.01273805253665e-05,16728.6918026212,14642.5
不合理,7,13,7,32,39,0.219800102997777,1,0.0209459459459459,0.000748044325319898,3.90940960329815e-05,3.42866092758616e-05,0.000112653311879161,3.36519889635637e-05,4.35034041651587e-05,4.77708835693781e-05,2.73470615582356e-05,2.90132590593901e-05,2.92629779336359e-05,3.08488787312733e-05,24052.966877549,19860
不同,54,118,54,25,79,2.81842322815078,1,0.0382362512203059,0.00231509509250102,0.000162823576028015,0.00018513045227579,6.21121910186986e-05,7.80029365471074e-06,0.00028304981964432,7.30921804187586e-05,3.12822598304502e-05,2.82749455707298e-05,3.36974895754487e-05,3.00107824277421e-05,79121.4822106925,79969
不同意,12,12,12,22,34,0.295677778068892,1,0.0527728085867621,0.00197852092758769,5.79603585461452e-05,3.86045877863251e-05,6.65879381122421e-05,1.4930624998499e-05,7.70540980686595e-05,6.87071913743228e-06,2.84389841594858e-05,2.80670240534396e-05,3.02465693255973e-05,3.0131192313444e-05,37193.2701583597,33189
不和,7,7,7,31,38,0.173616196221765,1,0.0719373219373219,0.00276545057622297,4.3679601127745e-05,3.37173847531366e-05,0.000206726649562244,3.02490927351105e-05,3.2627205237632e-05,7.01291438209426e-06,2.73261374504714e-05,2.86590433611326e-05,2.94325447213939e-05,3.034350267337e-05,32638.2632903919,29396
